Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,sqr_Annual Income,sqrt_Annual Income,sqr_Tax Liens,sqrt_Tax Liens,sqr_Number of Open Accounts,sqrt_Number of Open Accounts,sqr_Years of Credit History,sqrt_Years of Credit History,sqr_Maximum Open Credit,sqrt_Maximum Open Credit,sqr_Number of Credit Problems,sqrt_Number of Credit Problems,sqr_Months since last delinquent,sqrt_Months since last delinquent,sqr_Bankruptcies,sqrt_Bankruptcies,sqr_Current Loan Amount,sqrt_Current Loan Amount,sqr_Current Credit Balance,sqrt_Current Credit Balance,sqr_Monthly Debt,sqrt_Monthly Debt,sqr_Credit Score,sqrt_Credit Score,Term_bin,Years in current job_1 year,Years in current job_10more years,Years in current job_2 years,Years in current job_3 years,Years in current job_4 years,Years in current job_5 years,Years in current job_6 years,Years in current job_7 years,Years in current job_8 years,Years in current job_9 years,Years in current job_less 1 year,Purpose_business loan,Purpose_buy a car,Purpose_buy house,Purpose_debt consolidation,Purpose_educational expenses,Purpose_home improvements,Purpose_major purchase,Purpose_medical bills,Purpose_moving,Purpose_other,Purpose_renewable energy,Purpose_small business,Purpose_take a trip,Purpose_vacation,Purpose_wedding,Term_Long Term,Term_Short Term,Id
Home Mortgage,748068.0,10+ years,0.0,4.0,26.2,389246.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,216546.0,94791.0,11346.0,748.0,0,559605732624.0,864.9092437938214,0.0,0.0,16.0,2.0,686.4399999999999,5.118593556827891,151512448516.0,623.8958246374149,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,46892170116.0,465.3450332817575,8985333681.0,307.8814706993586,128731716.0,106.51760417883985,559504.0,27.349588662354687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6634
Rent,830813.0,2 years,0.0,8.0,8.5,319704.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,190168.0,159866.0,10108.0,729.0,1,690250240969.0,911.4894404215553,0.0,0.0,64.0,2.8284271247461903,72.25,2.9154759474226504,102210647616.0,565.4237349103768,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,36163868224.0,436.082560990462,25557137956.0,399.8324649149941,102171664.0,100.53854982045445,531441.0,27.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6635
Rent,2697981.0,3 years,0.0,12.0,20.8,672980.0,0.0,44.0,0.0,debt consolidation,Short Term,436920.0,402211.0,17762.0,697.0,0,7279101476361.0,1642.5531954856135,0.0,0.0,144.0,3.4641016151377544,432.64000000000004,4.560701700396552,452902080400.0,820.353582304606,0.0,0.0,1936.0,6.6332495807108,0.0,0.0,190899086400.0,660.9992435699152,161773688521.0,634.2010722160599,315488644.0,133.27415353323389,485809.0,26.40075756488817,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6636
Rent,1580116.0,7 years,0.0,12.0,25.5,215380.0,1.0,32.0,0.0,debt consolidation,Long Term,602690.0,116451.0,16591.0,655.0,1,2496766573456.0,1257.0266504732508,0.0,0.0,144.0,3.4641016151377544,650.25,5.049752469181039,46388544400.0,464.0905084140377,1.0,1.0,1024.0,5.656854249492381,0.0,0.0,363235236100.0,776.3311149245533,13560835401.0,341.24917582318056,275261281.0,128.80605575826007,429025.0,25.592967784139454,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6637
Home Mortgage,1107966.0,10+ years,0.0,14.0,38.1,2122648.0,0.0,70.0,0.0,debt consolidation,Short Term,162162.0,131993.0,7977.0,750.0,0,1227588657156.0,1052.5996389891077,0.0,0.0,196.0,3.7416573867739413,1451.6100000000001,6.172519744804386,4505634531904.0,1456.9310210164379,0.0,0.0,4900.0,8.366600265340756,0.0,0.0,26296514244.0,402.6934317815477,17422152049.0,363.30840893103476,63632529.0,89.31405264570633,562500.0,27.386127875258307,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6638
Home Mortgage,990470.0,6 years,0.0,21.0,20.1,549164.0,0.0,28.0,0.0,debt consolidation,Short Term,382096.0,322981.0,26082.0,6970.0,1,981030820900.0,995.223592967932,0.0,0.0,441.0,4.58257569495584,404.01000000000005,4.483302354291979,301581098896.0,741.0560032818032,0.0,0.0,784.0,5.291502622129181,0.0,0.0,145997353216.0,618.1391429120146,104316726361.0,568.3141736750897,680270724.0,161.49922600433726,48580900.0,83.48652585896721,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6639
Home Mortgage,1285274.0,5 years,0.0,4.0,11.7,302676.0,0.0,34.69260017548991,0.0,debt consolidation,Long Term,99999999.0,166250.0,11353.0,719.0,0,1651929255076.0,1133.6992546526615,0.0,0.0,16.0,2.0,136.89,3.420526275297414,91612760976.0,550.1599767340405,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,9999999800000000.0,9999.99995,27639062500.0,407.7376607575023,128890609.0,106.55045753069294,516961.0,26.814175355583846,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6640
Rent,844854.0,5 years,0.0,9.0,10.5,255794.0,0.0,10.0,0.0,debt consolidation,Short Term,311256.0,165908.0,13166.0,728.0,0,713778281316.0,919.1593985811166,0.0,0.0,81.0,3.0,110.25,3.24037034920393,65430570436.0,505.76081303319654,0.0,0.0,100.0,3.1622776601683795,0.0,0.0,96880297536.0,557.9032174131997,27525464464.0,407.3180575422602,173343556.0,114.74319151914854,529984.0,26.981475126464083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6641
Rent,1390648.0,5 years,0.0,12.0,18.3,289828.0,0.0,64.0,0.0,debt consolidation,Short Term,334466.0,220780.0,27581.0,701.0,0,1933901859904.0,1179.2573934472491,0.0,0.0,144.0,3.4641016151377544,334.89000000000004,4.277849927241488,84000269584.0,538.3567590362361,0.0,0.0,4096.0,8.0,0.0,0.0,111867505156.0,578.3303554198068,48743808400.0,469.87232308362235,760711561.0,166.0752841334315,491401.0,26.476404589747453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6642
Rent,1505256.0,< 1 year,0.0,13.0,27.2,550726.0,1.0,57.0,1.0,debt consolidation,Short Term,217866.0,181222.0,22202.0,700.0,0,2265795625536.0,1226.8887480126305,0.0,0.0,169.0,3.605551275463989,739.8399999999999,5.215361924162119,303299127076.0,742.10915639143,1.0,1.0,3249.0,7.54983443527075,1.0,1.0,47465593956.0,466.76118090518196,32841413284.0,425.7017735457535,492928804.0,149.00335566691106,490000.0,26.457513110645905,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6643
Home Mortgage,1366391.7201749957,10+ years,0.0,14.0,22.2,801944.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,258148.0,130910.0,14476.0,1151.0874978966851,0,1867026332962.7837,1168.9275940685957,0.0,0.0,196.0,3.7416573867739413,492.84,4.711687595755898,643114179136.0,895.5132606500028,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,66640389904.0,508.08267043858126,17137428100.0,361.81486978840434,209554576.0,120.31624994156026,1325002.427814051,33.927680408431776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6644
Rent,1586861.0,10+ years,0.0,11.0,18.4,885126.0,0.0,13.0,0.0,other,Short Term,132110.0,626069.0,19704.0,742.0,0,2518127833321.0,1259.7067118976545,0.0,0.0,121.0,3.3166247903554,338.55999999999995,4.2895221179054435,783448035876.0,940.8113519723282,0.0,0.0,169.0,3.605551275463989,0.0,0.0,17453052100.0,363.4693934845134,391962392761.0,791.2452211546051,388247616.0,140.3709371629327,550564.0,27.23967694375247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6645
Rent,912000.0,2 years,0.0,21.0,19.4,1663046.0,0.0,34.69260017548991,0.0,other,Long Term,99999999.0,113468.0,18620.0,744.0,0,831744000000.0,954.9869109050658,0.0,0.0,441.0,4.58257569495584,376.35999999999996,4.404543109109048,2765721998116.0,1289.5914081599644,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,9999999800000000.0,9999.99995,12874987024.0,336.85011503634666,346704400.0,136.4551208273255,553536.0,27.27636339397171,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6646
Rent,1366391.7201749957,10+ years,0.0,7.0,22.0,528660.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,288948.0,257507.0,13597.0,1151.0874978966851,0,1867026332962.7837,1168.9275940685957,0.0,0.0,49.0,2.6457513110645907,484.0,4.69041575982343,279481395600.0,727.0900907040337,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,83490946704.0,537.5388358063071,66309855049.0,507.4514755126839,184878409.0,116.60617479361889,1325002.427814051,33.927680408431776,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6647
Rent,809818.0,4 years,0.0,12.0,13.0,524722.0,0.0,43.0,0.0,debt consolidation,Short Term,256740.0,247874.0,23282.0,689.0,0,655805193124.0,899.8988832085525,0.0,0.0,144.0,3.4641016151377544,169.0,3.605551275463989,275333177284.0,724.3769736815217,0.0,0.0,1849.0,6.557438524302,0.0,0.0,65915427600.0,506.69517463658565,61441519876.0,497.8694608027289,542051524.0,152.58440287263963,474721.0,26.248809496813376,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6648
Rent,595840.0,10+ years,0.0,3.0,15.3,17248.0,0.0,22.0,0.0,debt consolidation,Short Term,68992.0,13737.0,8640.0,687.0,0,355025305600.0,771.9067301170525,0.0,0.0,9.0,1.7320508075688772,234.09000000000003,3.9115214431215892,297493504.0,131.33164127505603,0.0,0.0,484.0,4.69041575982343,0.0,0.0,4759896064.0,262.66328255011206,188705169.0,117.20494870098275,74649600.0,92.951600308978,471969.0,26.210684844162312,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6649
Rent,497306.0,7 years,0.0,4.0,6.0,243760.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,155034.0,174515.0,3655.0,7210.0,1,247313257636.0,705.1992626201477,0.0,0.0,16.0,2.0,36.0,2.449489742783178,59418937600.0,493.72056874308976,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,24035541156.0,393.74357137609246,30455485225.0,417.7499251944876,13359025.0,60.45659600076736,51984100.0,84.91171886141512,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6650
Home Mortgage,1697859.0,10+ years,0.0,12.0,31.4,286220.0,0.0,35.0,0.0,debt consolidation,Long Term,393184.0,168340.0,24478.0,700.0,1,2882725183881.0,1303.019186351452,0.0,0.0,144.0,3.4641016151377544,985.9599999999999,5.60357029044876,81921888400.0,534.9953270823961,0.0,0.0,1225.0,5.916079783099616,0.0,0.0,154593657856.0,627.043858115204,28338355600.0,410.29257853390425,599172484.0,156.45446621940837,490000.0,26.457513110645905,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6651
Rent,884868.0,6 years,0.0,9.0,9.6,165022.0,1.0,22.0,1.0,debt consolidation,Short Term,156948.0,14250.0,12167.0,730.0,0,782991377424.0,940.6742262866566,0.0,0.0,81.0,3.0,92.16,3.0983866769659336,27232260484.0,406.2289994572027,1.0,1.0,484.0,4.69041575982343,1.0,1.0,24632674704.0,396.1666316084685,203062500.0,119.37336386313322,148035889.0,110.30412503619254,532900.0,27.018512172212592,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6652
Home Mortgage,1154250.0,10+ years,0.0,8.0,17.6,109208.0,0.0,13.0,0.0,debt consolidation,Short Term,206052.0,61959.0,16448.0,712.0,0,1332293062500.0,1074.360274768199,0.0,0.0,64.0,2.8284271247461903,309.76000000000005,4.1952353926806065,11926387264.0,330.4663371661326,0.0,0.0,169.0,3.605551275463989,0.0,0.0,42457426704.0,453.929509946203,3838917681.0,248.9156483630549,270536704.0,128.2497563350512,506944.0,26.68332812825267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6653
Home Mortgage,824372.0,4 years,0.0,8.0,12.2,873488.0,0.0,68.0,0.0,debt consolidation,Short Term,190916.0,151620.0,8450.0,741.0,0,679589194384.0,907.9493377936899,0.0,0.0,64.0,2.8284271247461903,148.83999999999997,3.492849839314596,762981286144.0,934.6057992544236,0.0,0.0,4624.0,8.246211251235321,0.0,0.0,36448919056.0,436.93935505971535,22988624400.0,389.38412910646474,71402500.0,91.92388155425118,549081.0,27.2213151776324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6654
Rent,1366391.7201749957,10+ years,1.0,11.0,9.0,331188.0,1.0,34.69260017548991,0.0,debt consolidation,Long Term,291258.0,101251.0,19207.0,1151.0874978966851,1,1867026332962.7837,1168.9275940685957,1.0,1.0,121.0,3.3166247903554,81.0,3.0,109685491344.0,575.4893569823859,1.0,1.0,1203.5765069364024,5.890042459565967,0.0,0.0,84831222564.0,539.6832404290502,10251765001.0,318.19962287846914,368908849.0,138.58932137794744,1325002.427814051,33.927680408431776,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6655
Home Mortgage,1694610.0,3 years,0.0,17.0,35.0,861256.0,1.0,34.69260017548991,1.0,debt consolidation,Long Term,479644.0,532570.0,33327.0,723.0,0,2871703052100.0,1301.7718694149141,0.0,0.0,289.0,4.123105625617661,1225.0,5.916079783099616,741761897536.0,928.0387922926498,1.0,1.0,1203.5765069364024,5.890042459565967,1.0,1.0,230058366736.0,692.5633545026765,283630804900.0,729.773937599857,1110688929.0,182.55684046345675,522729.0,26.888659319497503,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6656
Home Mortgage,1655375.0,10+ years,0.0,15.0,13.9,737396.0,0.0,68.0,0.0,home improvements,Long Term,676500.0,562970.0,23865.0,646.0,0,2740266390625.0,1286.6137726606225,0.0,0.0,225.0,3.872983346207417,193.21,3.7282703764614498,543752860816.0,858.7176485900357,0.0,0.0,4624.0,8.246211251235321,0.0,0.0,457652250000.0,822.4962005991274,316935220900.0,750.3132679088116,569538225.0,154.48300877442801,417316.0,25.41653005427767,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6657
Rent,1885389.0,10+ years,0.0,15.0,18.3,916168.0,0.0,75.0,0.0,debt consolidation,Short Term,109824.0,575225.0,34880.0,707.0,0,3554691681321.0,1373.0946799110395,0.0,0.0,225.0,3.872983346207417,334.89000000000004,4.277849927241488,839363804224.0,957.1666521562481,0.0,0.0,5625.0,8.660254037844387,0.0,0.0,12061310976.0,331.3970428353277,330883800625.0,758.4358905009705,1216614400.0,186.76188047886004,499849.0,26.589471600616662,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6658
Home Mortgage,1140912.0,4 years,0.0,6.0,14.1,330198.0,0.0,34.69260017548991,0.0,other,Short Term,99999999.0,59033.0,10173.0,745.0,0,1301680191744.0,1068.134822950736,0.0,0.0,36.0,2.449489742783178,198.81,3.7549966711037173,109030719204.0,574.6285756904193,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,9999999800000000.0,9999.99995,3484895089.0,242.9670759588632,103489929.0,100.86129089001389,555025.0,27.294688127912362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6659
Home Mortgage,1366391.7201749957,3 years,0.0,9.0,9.3,317900.0,0.0,34.69260017548991,0.0,other,Long Term,528594.0,216353.0,21621.0,1151.0874978966851,1,1867026332962.7837,1168.9275940685957,0.0,0.0,81.0,3.0,86.49000000000001,3.0495901363953815,101060410000.0,563.826214360418,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,279411616836.0,727.0447028897191,46808620609.0,465.13761404556396,467467641.0,147.0408106615303,1325002.427814051,33.927680408431776,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6660
Home Mortgage,1159608.0,6 years,0.0,7.0,14.2,175582.0,0.0,63.0,0.0,debt consolidation,Short Term,179036.0,9861.0,17974.0,743.0,0,1344690713664.0,1076.8509646185958,0.0,0.0,49.0,2.6457513110645907,201.64,3.7682887362833544,30829038724.0,419.0250589165283,0.0,0.0,3969.0,7.937253933193772,0.0,0.0,32053889296.0,423.1264586385493,97239321.0,99.30256794262674,323064676.0,134.06714735534578,552049.0,27.258026340878022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6661
Home Mortgage,1366391.7201749957,5 years,0.0,15.0,22.5,287034.0,1.0,39.0,1.0,home improvements,Short Term,441584.0,1482.0,21141.0,1151.0874978966851,0,1867026332962.7837,1168.9275940685957,0.0,0.0,225.0,3.872983346207417,506.25,4.743416490252569,82388517156.0,535.7555412685902,1.0,1.0,1521.0,6.244997998398398,1.0,1.0,194996429056.0,664.5178703390902,2196324.0,38.49675310984031,446941881.0,145.3994497926316,1325002.427814051,33.927680408431776,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6662
Rent,4120549.0,1 year,0.0,17.0,14.8,756954.0,0.0,1.0,0.0,debt consolidation,Short Term,310684.0,106552.0,42235.0,701.0,0,16978924061401.0,2029.913544957026,0.0,0.0,289.0,4.123105625617661,219.04000000000002,3.847076812334269,572979358116.0,870.0310339292502,0.0,0.0,1.0,1.0,0.0,0.0,96524547856.0,557.390347960924,11353328704.0,326.4230384026226,1783795225.0,205.51155685265002,491401.0,26.476404589747453,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6663
Rent,705394.0,1 year,0.0,8.0,6.4,174218.0,0.0,17.0,0.0,debt consolidation,Short Term,177144.0,72523.0,19222.0,6750.0,1,497580695236.0,839.877372001413,0.0,0.0,64.0,2.8284271247461903,40.96000000000001,2.5298221281347035,30351911524.0,417.3942979965107,0.0,0.0,289.0,4.123105625617661,0.0,0.0,31379996736.0,420.8847823335978,5259585529.0,269.300946897704,369485284.0,138.64342753985852,45562500.0,82.15838362577492,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6664
Rent,1366391.7201749957,2 years,0.0,8.0,9.2,217536.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,197142.0,94506.0,11820.0,1151.0874978966851,0,1867026332962.7837,1168.9275940685957,0.0,0.0,64.0,2.8284271247461903,84.63999999999999,3.03315017762062,47321911296.0,466.4075471087491,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,38864968164.0,444.00675670534565,8931384036.0,307.41828182461757,139712400.0,108.71982339941506,1325002.427814051,33.927680408431776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6665
Home Mortgage,1026190.0,10+ years,0.0,11.0,14.1,742302.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,120978.0,150005.0,22234.0,748.0,0,1053065916100.0,1013.0103651986982,0.0,0.0,121.0,3.3166247903554,198.81,3.7549966711037173,551012259204.0,861.5694980673353,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,14635676484.0,347.81891840439044,22501500025.0,387.3047895391948,494350756.0,149.11069713471264,559504.0,27.349588662354687,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6666
Rent,987506.0,9 years,0.0,7.0,14.0,184756.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,131934.0,110257.0,15224.0,702.0,0,975168100036.0,993.7333646406364,0.0,0.0,49.0,2.6457513110645907,196.0,3.7416573867739413,34134779536.0,429.83252552593086,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,17406580356.0,363.22720162454794,12156606049.0,332.0496950759028,231770176.0,123.38557452149745,492804.0,26.49528259898354,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6667
Rent,745712.0,10+ years,0.0,10.0,19.0,1706584.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,396660.0,561545.0,21874.0,713.0,0,556086386944.0,863.5461771092499,0.0,0.0,100.0,3.1622776601683795,361.0,4.358898943540674,2912428949056.0,1306.3628898587099,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,157339155600.0,629.8094950062281,315332787025.0,749.3630628740651,478471876.0,147.898613921835,508369.0,26.70205984563738,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6668
Home Mortgage,1129303.0,10+ years,0.0,8.0,12.3,561132.0,0.0,57.0,0.0,debt consolidation,Short Term,330220.0,185611.0,12140.0,745.0,0,1275325265809.0,1062.6866894809589,0.0,0.0,64.0,2.8284271247461903,151.29000000000002,3.5071355833500366,314869121424.0,749.0874448287062,0.0,0.0,3249.0,7.54983443527075,0.0,0.0,109045248400.0,574.6477181717509,34451443321.0,430.825950936106,147379600.0,110.18166816671456,555025.0,27.294688127912362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6669
Rent,1366391.7201749957,4 years,0.0,14.0,9.9,654324.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,65208.0,62168.0,1559.0,1151.0874978966851,0,1867026332962.7837,1168.9275940685957,0.0,0.0,196.0,3.7416573867739413,98.01,3.146426544510455,428139896976.0,808.9029608055591,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,4252083264.0,255.35857142457544,3864860224.0,249.33511585815586,2430481.0,39.48417404479927,1325002.427814051,33.927680408431776,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6670
Rent,633403.0,3 years,0.0,14.0,10.0,350988.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,71126.0,281295.0,12087.0,714.0,1,401199360409.0,795.8661947840227,0.0,0.0,196.0,3.7416573867739413,100.0,3.1622776601683795,123192576144.0,592.4424022637137,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,5058907876.0,266.6945818722233,79126877025.0,530.3725105998614,146095569.0,109.94089321085217,509796.0,26.720778431774775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6671
Rent,539923.0,5 years,0.0,10.0,24.2,344102.0,0.0,33.0,0.0,debt consolidation,Short Term,160754.0,159885.0,11608.0,725.0,1,291516845929.0,734.7945291032045,0.0,0.0,100.0,3.1622776601683795,585.64,4.919349550499537,118406186404.0,586.6020797781065,0.0,0.0,1089.0,5.744562646538029,0.0,0.0,25841848516.0,400.9413922258464,25563213225.0,399.856224160635,134745664.0,107.74042880924505,525625.0,26.92582403567252,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6672
Home Mortgage,1119024.0,8 years,0.0,11.0,29.5,470734.0,0.0,34.69260017548991,0.0,debt consolidation,Long Term,431904.0,323608.0,16599.0,681.0,0,1252214712576.0,1057.839307267413,0.0,0.0,121.0,3.3166247903554,870.25,5.431390245600108,221590498756.0,686.1005757175839,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,186541065216.0,657.1940352742104,104722137664.0,568.8655377151968,275526801.0,128.8371064561759,463761.0,26.095976701399778,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6673
Home Mortgage,1181306.0,9 years,0.0,8.0,20.5,1389630.0,0.0,34.69260017548991,0.0,debt consolidation,Short Term,110308.0,1100537.0,23921.0,745.0,0,1395483865636.0,1086.8790181064312,0.0,0.0,64.0,2.8284271247461903,420.25,4.527692569068709,1931071536900.0,1178.8256868595968,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,12167854864.0,332.12648193120646,1211181688369.0,1049.0648216387774,572214241.0,154.6641522784126,555025.0,27.294688127912362,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6674
Rent,1032631.0,10+ years,0.0,13.0,16.9,570438.0,0.0,34.69260017548991,0.0,debt consolidation,Long Term,387508.0,442890.0,29258.0,6580.0,1,1066326782161.0,1016.1845304864663,0.0,0.0,169.0,3.605551275463989,285.60999999999996,4.110960958218893,325399511844.0,755.2734604102013,0.0,0.0,1203.5765069364024,5.890042459565967,0.0,0.0,150162450064.0,622.501405620903,196151552100.0,665.4998121712732,856030564.0,171.04970037974343,43296400.0,81.11719916269298,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6675
Rent,2650576.0,10+ years,0.0,10.0,21.0,415712.0,0.0,39.0,0.0,debt consolidation,Short Term,467038.0,263530.0,18841.0,717.0,0,7025553131776.0,1628.0589669910607,0.0,0.0,100.0,3.1622776601683795,441.0,4.58257569495584,172816466944.0,644.7573186866513,0.0,0.0,1521.0,6.244997998398398,0.0,0.0,218124493444.0,683.4017851893569,69448060900.0,513.3517312720393,354983281.0,137.26252219743014,514089.0,26.77685567799177,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6676
Rent,843201.0,7 years,0.0,19.0,17.5,1412818.0,0.0,16.0,0.0,debt consolidation,Short Term,99999999.0,453910.0,12648.0,741.0,0,710987926401.0,918.2597671683106,0.0,0.0,361.0,4.358898943540674,306.25,4.183300132670378,1996054701124.0,1188.6202084770391,0.0,0.0,256.0,4.0,0.0,0.0,9999999800000000.0,9999.99995,206034288100.0,673.7284319367857,159971904.0,112.46332735607639,549081.0,27.2213151776324,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6677
Rent,767904.0,1 year,0.0,9.0,15.4,275528.0,0.0,73.0,0.0,debt consolidation,Short Term,222288.0,168226.0,18302.0,718.0,0,589676553216.0,876.3013180407753,0.0,0.0,81.0,3.0,237.16000000000003,3.924283374069717,75915678784.0,524.9076109183405,0.0,0.0,5329.0,8.54400374531753,0.0,0.0,49411954944.0,471.4742834980504,28299987076.0,410.15362975353514,334963204.0,135.2848845954344,515524.0,26.795522013948524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6678
